Ambiguous date pairs (both or neither archive file found):
2022-03-23 <-> 2022-09-07  files: True, True  count: 1
2022-03-23 <-> 2022-11-09  files: True, True  count: 1
2022-03-24 <-> 2022-04-11  files: True, True  count: 1
2022-03-24 <-> 2022-05-18  files: True, True  count: 1
2022-03-24 <-> 2022-10-21  files: True, True  count: 1
2022-03-24 <-> 2023-08-30  files: True, True  count: 1
2022-03-25 <-> 2022-06-24  files: True, True  count: 1
2022-03-28 <-> 2022-04-12  files: True, True  count: 1
2022-03-29 <-> 2022-04-01  files: True, True  count: 1
2022-03-29 <-> 2022-04-28  files: True, True  count: 1
2022-03-29 <-> 2022-05-24  files: True, True  count: 1
2022-03-29 <-> 2022-06-14  files: True, True  count: 1
2022-03-29 <-> 2022-08-19  files: True, True  count: 1
2022-03-30 <-> 2022-05-16  files: True, True  count: 1
2022-03-30 <-> 2022-05-31  files: True, True  count: 1
2022-03-31 <-> 2022-04-04  files: True, True  count: 1
2022-03-31 <-> 2022-04-28  files: True, True  count: 1
2022-03-31 <-> 2022-09-29  files: True, True  count: 1
2022-03-31 <-> 2023-02-16  files: True, True  count: 1
2022-04-01 <-> 2022-08-18  files: True, True  count: 1
2022-04-04 <-> 2022-04-06  files: True, True  count: 1
2022-04-04 <-> 2022-04-13  files: True, True  count: 1
2022-04-04 <-> 2022-04-25  files: True, True  count: 1
2022-04-04 <-> 2022-04-28  files: True, True  count: 1
2022-04-04 <-> 2022-05-05  files: True, True  count: 1
2022-04-04 <-> 2022-08-29  files: True, True  count: 1
2022-04-05 <-> 2022-07-08  files: True, True  count: 1
2022-04-06 <-> 2022-05-11  files: True, True  count: 1
2022-04-06 <-> 2022-11-03  files: True, True  count: 1
2022-04-07 <-> 2023-01-23  files: True, True  count: 1
2022-04-07 <-> 2023-11-24  files: True, True  count: 1
2022-04-11 <-> 2022-05-12  files: True, True  count: 1
2022-04-11 <-> 2022-06-03  files: True, True  count: 1
2022-04-12 <-> 2022-10-19  files: True, True  count: 1
2022-04-12 <-> 2023-06-05  files: True, True  count: 1
2022-04-12 <-> 2023-12-12  files: True, True  count: 1
2022-04-13 <-> 2022-11-02  files: True, True  count: 1
2022-04-19 <-> 2022-04-25  files: True, True  count: 1
2022-04-19 <-> 2022-04-27  files: True, True  count: 1
2022-04-19 <-> 2022-04-29  files: True, True  count: 1
2022-04-19 <-> 2022-11-16  files: True, True  count: 1
2022-04-20 <-> 2022-04-25  files: True, True  count: 1
2022-04-20 <-> 2022-04-26  files: True, True  count: 1
2022-04-20 <-> 2022-09-27  files: True, True  count: 1
2022-04-20 <-> 2023-07-28  files: True, True  count: 1
2022-04-21 <-> 2022-04-26  files: True, True  count: 1
2022-04-21 <-> 2022-09-20  files: True, True  count: 1
2022-04-21 <-> 2023-06-20  files: True, True  count: 1
2022-04-21 <-> 2023-07-03  files: True, True  count: 1
2022-04-22 <-> 2022-05-06  files: True, True  count: 1
2022-04-22 <-> 2022-05-10  files: True, True  count: 1
2022-04-22 <-> 2022-05-18  files: True, True  count: 1
2022-04-22 <-> 2022-10-11  files: True, True  count: 1
2022-04-22 <-> 2024-02-21  files: True, True  count: 1
2022-04-25 <-> 2022-09-02  files: True, True  count: 1
2022-04-26 <-> 2022-07-14  files: True, True  count: 1
2022-04-26 <-> 2022-09-09  files: True, True  count: 1
2022-04-27 <-> 2022-04-29  files: True, True  count: 1
2022-04-27 <-> 2024-07-01  files: True, True  count: 1
2022-04-28 <-> 2022-04-29  files: True, True  count: 1
2022-04-28 <-> 2022-05-06  files: True, True  count: 1
2022-04-28 <-> 2022-06-01  files: True, True  count: 1
2022-04-28 <-> 2022-07-28  files: True, True  count: 1
2022-04-28 <-> 2024-09-30  files: True, True  count: 1
2022-04-29 <-> 2022-05-10  files: True, True  count: 1
2022-04-29 <-> 2022-06-28  files: True, True  count: 1
2022-04-29 <-> 2024-09-04  files: True, True  count: 1
2022-05-02 <-> 2022-05-05  files: True, True  count: 1
2022-05-02 <-> 2022-05-16  files: True, True  count: 1
2022-05-05 <-> 2022-06-07  files: True, True  count: 1
2022-05-05 <-> 2022-08-05  files: True, True  count: 1
2022-05-05 <-> 2022-10-04  files: True, True  count: 1
2022-05-05 <-> 2023-03-28  files: True, True  count: 1
2022-05-05 <-> 2023-05-09  files: True, True  count: 1
2022-05-06 <-> 2022-05-09  files: True, True  count: 1
2022-05-06 <-> 2023-06-23  files: True, True  count: 1
2022-05-09 <-> 2022-05-20  files: True, True  count: 1
2022-05-09 <-> 2026-03-13  files: True, True  count: 1
2022-05-10 <-> 2022-05-30  files: True, True  count: 1
2022-05-10 <-> 2022-06-06  files: True, True  count: 1
2022-05-10 <-> 2023-05-26  files: True, True  count: 1
2022-05-11 <-> 2022-06-28  files: True, True  count: 1
2022-05-11 <-> 2022-08-26  files: True, True  count: 1
2022-05-12 <-> 2022-05-18  files: True, True  count: 1
2022-05-12 <-> 2022-12-06  files: True, True  count: 1
2022-05-13 <-> 2022-05-16  files: True, True  count: 1
2022-05-13 <-> 2022-05-20  files: True, True  count: 1
2022-05-13 <-> 2022-08-01  files: True, True  count: 1
2022-05-13 <-> 2022-08-19  files: True, True  count: 1
2022-05-13 <-> 2023-08-25  files: True, True  count: 1
2022-05-16 <-> 2022-05-20  files: True, True  count: 1
2022-05-16 <-> 2022-05-24  files: True, True  count: 1
2022-05-16 <-> 2022-06-03  files: True, True  count: 1
2022-05-16 <-> 2024-10-21  files: True, True  count: 1
2022-05-17 <-> 2022-05-24  files: True, True  count: 1
2022-05-17 <-> 2022-09-02  files: True, True  count: 1
2022-05-17 <-> 2022-09-28  files: True, True  count: 1
2022-05-17 <-> 2023-01-09  files: True, True  count: 1
2022-05-17 <-> 2023-09-01  files: True, True  count: 1
2022-05-18 <-> 2022-05-24  files: True, True  count: 1
2022-05-18 <-> 2022-05-25  files: True, True  count: 1
2022-05-19 <-> 2022-05-23  files: True, True  count: 1
2022-05-19 <-> 2022-05-26  files: True, True  count: 1
2022-05-19 <-> 2022-05-27  files: True, True  count: 1
2022-05-19 <-> 2023-10-17  files: True, True  count: 1
2022-05-20 <-> 2022-08-12  files: True, True  count: 1
2022-05-20 <-> 2022-10-12  files: True, True  count: 1
2022-05-23 <-> 2022-08-24  files: True, True  count: 1
2022-05-23 <-> 2024-03-14  files: True, True  count: 1
2022-05-24 <-> 2022-05-25  files: True, True  count: 1
2022-05-24 <-> 2022-05-30  files: True, True  count: 1
2022-05-24 <-> 2022-06-01  files: True, True  count: 1
2022-05-24 <-> 2022-07-25  files: True, True  count: 1
2022-05-24 <-> 2024-09-18  files: True, True  count: 1
2022-05-25 <-> 2022-06-01  files: True, True  count: 1
2022-05-25 <-> 2022-06-02  files: True, True  count: 1
2022-05-25 <-> 2022-07-29  files: True, True  count: 1
2022-05-26 <-> 2022-05-27  files: True, True  count: 1
2022-05-27 <-> 2022-11-03  files: True, True  count: 1
2022-05-30 <-> 2022-05-31  files: True, True  count: 1
2022-05-30 <-> 2022-06-02  files: True, True  count: 1
2022-05-30 <-> 2022-07-25  files: True, True  count: 1
2022-05-30 <-> 2022-09-14  files: True, True  count: 1
2022-05-30 <-> 2022-09-29  files: True, True  count: 1
2022-05-30 <-> 2022-11-09  files: True, True  count: 1
2022-05-31 <-> 2022-10-14  files: True, True  count: 1
2022-05-31 <-> 2023-01-06  files: True, True  count: 1
2022-06-01 <-> 2022-07-11  files: True, True  count: 1
2022-06-01 <-> 2023-03-27  files: True, True  count: 1
2022-06-01 <-> 2023-07-11  files: True, True  count: 1
2022-06-02 <-> 2022-11-23  files: True, True  count: 1
2022-06-02 <-> 2023-02-24  files: True, True  count: 1
2022-06-03 <-> 2022-06-07  files: True, True  count: 1
2022-06-07 <-> 2022-06-08  files: True, True  count: 1
2022-06-07 <-> 2022-11-07  files: True, True  count: 1
2022-06-08 <-> 2022-07-13  files: True, True  count: 1
2022-06-08 <-> 2022-08-10  files: True, True  count: 1
2022-06-09 <-> 2022-08-26  files: True, True  count: 1
2022-06-09 <-> 2023-02-21  files: True, True  count: 1
2022-06-10 <-> 2022-06-14  files: True, True  count: 1
2022-06-13 <-> 2022-07-21  files: True, True  count: 1
2022-06-13 <-> 2022-08-17  files: True, True  count: 1
2022-06-13 <-> 2022-09-28  files: True, True  count: 1
2022-06-14 <-> 2022-07-18  files: True, True  count: 1
2022-06-14 <-> 2022-07-26  files: True, True  count: 1
2022-06-14 <-> 2025-12-15  files: True, True  count: 1
2022-06-15 <-> 2022-10-13  files: True, True  count: 1
2022-06-16 <-> 2022-08-23  files: True, True  count: 1
2022-06-16 <-> 2023-02-09  files: True, True  count: 1
2022-06-17 <-> 2023-05-29  files: True, True  count: 1
2022-06-20 <-> 2022-09-20  files: True, True  count: 1
2022-06-20 <-> 2022-10-20  files: True, True  count: 1
2022-06-21 <-> 2022-06-22  files: True, True  count: 1
2022-06-21 <-> 2022-06-23  files: True, True  count: 1
2022-06-21 <-> 2022-09-14  files: True, True  count: 1
2022-06-22 <-> 2026-04-02  files: True, True  count: 1
2022-06-23 <-> 2023-05-02  files: True, True  count: 1
2022-06-24 <-> 2022-06-27  files: True, True  count: 1
2022-06-24 <-> 2022-08-29  files: True, True  count: 1
2022-06-24 <-> 2022-10-20  files: True, True  count: 1
2022-06-27 <-> 2022-10-10  files: True, True  count: 1
2022-06-27 <-> 2024-05-29  files: True, True  count: 1
2022-06-28 <-> 2022-07-07  files: True, True  count: 1
2022-06-28 <-> 2022-10-17  files: True, True  count: 1
2022-06-29 <-> 2022-07-22  files: True, True  count: 1
2022-06-29 <-> 2022-08-01  files: True, True  count: 1
2022-06-30 <-> 2022-07-05  files: True, True  count: 1
2022-06-30 <-> 2022-08-19  files: True, True  count: 1
2022-06-30 <-> 2026-04-07  files: True, True  count: 1
2022-07-04 <-> 2022-07-07  files: True, True  count: 1
2022-07-04 <-> 2022-11-29  files: True, True  count: 1
2022-07-05 <-> 2022-07-07  files: True, True  count: 1
2022-07-06 <-> 2022-07-13  files: True, True  count: 1
2022-07-06 <-> 2022-09-02  files: True, True  count: 1
2022-07-06 <-> 2022-09-26  files: True, True  count: 1
2022-07-06 <-> 2025-09-05  files: True, True  count: 1
2022-07-07 <-> 2022-07-11  files: True, True  count: 1
2022-07-08 <-> 2023-04-17  files: True, True  count: 1
2022-07-11 <-> 2022-08-03  files: True, True  count: 1
2022-07-11 <-> 2022-12-15  files: True, True  count: 1
2022-07-14 <-> 2022-07-15  files: True, True  count: 1
2022-07-14 <-> 2022-07-18  files: True, True  count: 1
2022-07-14 <-> 2022-08-11  files: True, True  count: 1
2022-07-14 <-> 2022-08-16  files: True, True  count: 1
2022-07-14 <-> 2022-09-28  files: True, True  count: 1
2022-07-14 <-> 2023-06-09  files: True, True  count: 1
2022-07-14 <-> 2023-06-26  files: True, True  count: 1
2022-07-15 <-> 2022-08-01  files: True, True  count: 1
2022-07-15 <-> 2023-01-03  files: True, True  count: 1
2022-07-15 <-> 2023-09-06  files: True, True  count: 1
2022-07-18 <-> 2022-08-22  files: True, True  count: 1
2022-07-18 <-> 2025-12-15  files: True, True  count: 1
2022-07-20 <-> 2024-05-07  files: True, True  count: 1
2022-07-21 <-> 2023-01-05  files: True, True  count: 1
2022-07-21 <-> 2023-08-21  files: True, True  count: 1
2022-07-22 <-> 2022-08-01  files: True, True  count: 1
2022-07-22 <-> 2022-08-02  files: True, True  count: 1
2022-07-25 <-> 2022-08-01  files: True, True  count: 1
2022-07-26 <-> 2025-12-12  files: True, True  count: 1
2022-08-01 <-> 2022-08-02  files: True, True  count: 1
2022-08-01 <-> 2022-08-26  files: True, True  count: 1
2022-08-03 <-> 2022-11-03  files: True, True  count: 1
2022-08-05 <-> 2022-09-08  files: True, True  count: 1
2022-08-11 <-> 2022-08-19  files: True, True  count: 1
2022-08-11 <-> 2022-09-02  files: True, True  count: 1
2022-08-11 <-> 2024-02-27  files: True, True  count: 1
2022-08-12 <-> 2022-08-16  files: True, True  count: 1
2022-08-12 <-> 2022-08-26  files: True, True  count: 1
2022-08-12 <-> 2024-02-02  files: True, True  count: 1
2022-08-16 <-> 2023-06-30  files: True, True  count: 1
2022-08-17 <-> 2022-08-23  files: True, True  count: 1
2022-08-17 <-> 2022-09-22  files: True, True  count: 1
2022-08-17 <-> 2022-10-27  files: True, True  count: 1
2022-08-17 <-> 2022-11-10  files: True, True  count: 1
2022-08-17 <-> 2023-02-07  files: True, True  count: 1
2022-08-18 <-> 2022-08-30  files: True, True  count: 1
2022-08-18 <-> 2026-03-30  files: True, True  count: 1
2022-08-19 <-> 2022-08-22  files: True, True  count: 1
2022-08-19 <-> 2022-12-08  files: True, True  count: 1
2022-08-19 <-> 2023-08-22  files: True, True  count: 1
2022-08-22 <-> 2023-02-27  files: True, True  count: 1
2022-08-22 <-> 2024-05-17  files: True, True  count: 1
2022-08-24 <-> 2026-02-12  files: True, True  count: 1
2022-08-25 <-> 2022-09-01  files: True, True  count: 1
2022-08-25 <-> 2023-05-22  files: True, True  count: 1
2022-08-25 <-> 2024-10-14  files: True, True  count: 1
2022-08-25 <-> 2025-02-07  files: True, True  count: 1
2022-08-25 <-> 2025-08-01  files: True, True  count: 1
2022-08-26 <-> 2022-09-19  files: True, True  count: 1
2022-08-26 <-> 2022-09-28  files: True, True  count: 1
2022-08-26 <-> 2022-10-19  files: True, True  count: 1
2022-08-29 <-> 2022-09-29  files: True, True  count: 1
2022-08-29 <-> 2022-11-24  files: True, True  count: 1
2022-08-29 <-> 2022-12-05  files: True, True  count: 1
2022-08-29 <-> 2023-01-27  files: True, True  count: 1
2022-08-30 <-> 2022-11-02  files: True, True  count: 1
2022-08-30 <-> 2023-06-12  files: True, True  count: 1
2022-09-02 <-> 2022-09-21  files: True, True  count: 1
2022-09-02 <-> 2025-04-17  files: True, True  count: 1
2022-09-05 <-> 2022-09-06  files: True, True  count: 1
2022-09-06 <-> 2022-10-10  files: True, True  count: 1
2022-09-06 <-> 2022-10-12  files: True, True  count: 1
2022-09-07 <-> 2022-09-09  files: True, True  count: 1
2022-09-07 <-> 2022-10-04  files: True, True  count: 1
2022-09-07 <-> 2023-12-22  files: True, True  count: 1
2022-09-08 <-> 2023-07-26  files: True, True  count: 1
2022-09-09 <-> 2022-09-20  files: True, True  count: 1
2022-09-09 <-> 2023-05-16  files: True, True  count: 1
2022-09-13 <-> 2022-09-20  files: True, True  count: 1
2022-09-13 <-> 2022-10-12  files: True, True  count: 1
2022-09-13 <-> 2022-11-25  files: True, True  count: 1
2022-09-15 <-> 2022-09-27  files: True, True  count: 1
2022-09-15 <-> 2024-11-28  files: True, True  count: 1
2022-09-16 <-> 2022-10-06  files: True, True  count: 1
2022-09-19 <-> 2022-09-30  files: True, True  count: 1
2022-09-19 <-> 2022-10-19  files: True, True  count: 1
2022-09-19 <-> 2022-11-14  files: True, True  count: 1
2022-09-20 <-> 2022-10-04  files: True, True  count: 1
2022-09-20 <-> 2022-10-17  files: True, True  count: 1
2022-09-20 <-> 2022-11-07  files: True, True  count: 1
2022-09-20 <-> 2025-10-01  files: True, True  count: 1
2022-09-21 <-> 2022-09-27  files: True, True  count: 1
2022-09-21 <-> 2022-09-28  files: True, True  count: 1
2022-09-21 <-> 2022-10-28  files: True, True  count: 1
2022-09-22 <-> 2022-10-07  files: True, True  count: 1
2022-09-22 <-> 2022-12-13  files: True, True  count: 1
2022-09-23 <-> 2022-10-18  files: True, True  count: 1
2022-09-23 <-> 2022-10-28  files: True, True  count: 1
2022-09-23 <-> 2023-01-24  files: True, True  count: 1
2022-09-23 <-> 2023-10-03  files: True, True  count: 1
2022-09-26 <-> 2023-06-30  files: True, True  count: 1
2022-09-27 <-> 2022-09-29  files: True, True  count: 1
2022-09-27 <-> 2022-10-20  files: True, True  count: 1
2022-09-28 <-> 2022-09-29  files: True, True  count: 1
2022-09-28 <-> 2023-01-11  files: True, True  count: 1
2022-09-28 <-> 2023-11-08  files: True, True  count: 1
2022-09-30 <-> 2022-10-04  files: True, True  count: 1
2022-09-30 <-> 2023-03-14  files: True, True  count: 1
2022-09-30 <-> 2023-10-09  files: True, True  count: 1
2022-10-03 <-> 2023-06-16  files: True, True  count: 1
2022-10-04 <-> 2022-10-07  files: True, True  count: 1
2022-10-04 <-> 2023-11-28  files: True, True  count: 1
2022-10-06 <-> 2022-10-11  files: True, True  count: 1
2022-10-06 <-> 2022-10-17  files: True, True  count: 1
2022-10-06 <-> 2022-10-19  files: True, True  count: 1
2022-10-06 <-> 2023-10-20  files: True, True  count: 1
2022-10-06 <-> 2025-06-26  files: True, True  count: 1
2022-10-07 <-> 2022-10-20  files: True, True  count: 1
2022-10-07 <-> 2022-12-01  files: True, True  count: 1
2022-10-07 <-> 2023-11-02  files: True, True  count: 1
2022-10-10 <-> 2022-10-17  files: True, True  count: 1
2022-10-10 <-> 2023-04-28  files: True, True  count: 1
2022-10-11 <-> 2022-10-13  files: True, True  count: 1
2022-10-11 <-> 2022-10-20  files: True, True  count: 1
2022-10-11 <-> 2023-06-01  files: True, True  count: 1
2022-10-11 <-> 2024-01-18  files: True, True  count: 1
2022-10-12 <-> 2022-10-13  files: True, True  count: 1
2022-10-12 <-> 2022-11-09  files: True, True  count: 1
2022-10-12 <-> 2023-04-24  files: True, True  count: 1
2022-10-12 <-> 2024-02-23  files: True, True  count: 1
2022-10-12 <-> 2024-12-04  files: True, True  count: 1
2022-10-12 <-> 2024-12-24  files: True, True  count: 1
2022-10-12 <-> 2025-11-04  files: True, True  count: 1
2022-10-13 <-> 2022-11-07  files: True, True  count: 1
2022-10-13 <-> 2023-02-13  files: True, True  count: 1
2022-10-13 <-> 2023-02-17  files: True, True  count: 1
2022-10-14 <-> 2025-07-07  files: True, True  count: 1
2022-10-17 <-> 2022-10-18  files: True, True  count: 1
2022-10-17 <-> 2022-11-02  files: True, True  count: 1
2022-10-17 <-> 2022-11-07  files: True, True  count: 1
2022-10-17 <-> 2025-08-07  files: True, True  count: 1
2022-10-18 <-> 2022-10-21  files: True, True  count: 1
2022-10-18 <-> 2023-04-17  files: True, True  count: 1
2022-10-19 <-> 2022-10-20  files: True, True  count: 1
2022-10-20 <-> 2022-11-02  files: True, True  count: 1
2022-10-20 <-> 2023-03-09  files: True, True  count: 1
2022-10-20 <-> 2024-05-06  files: True, True  count: 1
2022-10-21 <-> 2022-10-28  files: True, True  count: 1
2022-10-21 <-> 2022-11-28  files: True, True  count: 1
2022-10-21 <-> 2023-05-30  files: True, True  count: 1
2022-10-25 <-> 2022-12-06  files: True, True  count: 1
2022-10-25 <-> 2022-12-21  files: True, True  count: 1
2022-10-27 <-> 2022-10-31  files: True, True  count: 1
2022-10-27 <-> 2023-01-17  files: True, True  count: 1
2022-10-27 <-> 2024-05-16  files: True, True  count: 1
2022-10-28 <-> 2022-10-31  files: True, True  count: 1
2022-10-28 <-> 2022-12-01  files: True, True  count: 1
2022-10-28 <-> 2022-12-20  files: True, True  count: 1
2022-10-31 <-> 2022-11-04  files: True, True  count: 1
2022-10-31 <-> 2023-03-10  files: True, True  count: 1
2022-11-01 <-> 2023-01-27  files: True, True  count: 1
2022-11-02 <-> 2023-04-18  files: True, True  count: 1
2022-11-02 <-> 2023-07-03  files: True, True  count: 1
2022-11-03 <-> 2023-07-26  files: True, True  count: 1
2022-11-03 <-> 2023-09-25  files: True, True  count: 1
2022-11-03 <-> 2024-04-01  files: True, True  count: 1
2022-11-04 <-> 2022-11-14  files: True, True  count: 1
2022-11-04 <-> 2023-01-03  files: True, True  count: 1
2022-11-07 <-> 2022-11-18  files: True, True  count: 1
2022-11-07 <-> 2022-12-07  files: True, True  count: 1
2022-11-07 <-> 2023-03-29  files: True, True  count: 1
2022-11-07 <-> 2023-04-27  files: True, True  count: 1
2022-11-07 <-> 2025-06-26  files: True, True  count: 1
2022-11-09 <-> 2022-12-07  files: True, True  count: 1
2022-11-09 <-> 2023-04-11  files: True, True  count: 1
2022-11-09 <-> 2023-04-25  files: True, True  count: 1
2022-11-09 <-> 2023-11-29  files: True, True  count: 1
2022-11-10 <-> 2023-01-31  files: True, True  count: 1
2022-11-11 <-> 2022-11-23  files: True, True  count: 1
2022-11-11 <-> 2022-12-01  files: True, True  count: 1
2022-11-11 <-> 2023-12-04  files: True, True  count: 1
2022-11-11 <-> 2024-11-12  files: True, True  count: 1
2022-11-14 <-> 2022-12-13  files: True, True  count: 1
2022-11-14 <-> 2023-03-16  files: True, True  count: 1
2022-11-17 <-> 2022-11-23  files: True, True  count: 1
2022-11-17 <-> 2023-06-15  files: True, True  count: 1
2022-11-17 <-> 2024-12-05  files: True, True  count: 1
2022-11-18 <-> 2023-01-18  files: True, True  count: 1
2022-11-21 <-> 2022-12-20  files: True, True  count: 1
2022-11-21 <-> 2023-06-30  files: True, True  count: 1
2022-11-22 <-> 2022-11-23  files: True, True  count: 1
2022-11-22 <-> 2022-11-25  files: True, True  count: 1
2022-11-22 <-> 2023-04-26  files: True, True  count: 1
2022-11-22 <-> 2023-06-16  files: True, True  count: 1
2022-11-22 <-> 2024-11-21  files: True, True  count: 1
2022-11-23 <-> 2022-11-30  files: True, True  count: 1
2022-11-23 <-> 2022-12-23  files: True, True  count: 1
2022-11-24 <-> 2022-11-28  files: True, True  count: 1
2022-11-24 <-> 2023-01-27  files: True, True  count: 1
2022-11-24 <-> 2024-11-06  files: True, True  count: 1
2022-11-25 <-> 2022-11-28  files: True, True  count: 1
2022-11-25 <-> 2023-01-06  files: True, True  count: 1
2022-11-25 <-> 2023-11-07  files: True, True  count: 1
2022-11-25 <-> 2024-04-26  files: True, True  count: 1
2022-11-25 <-> 2025-06-19  files: True, True  count: 1
2022-11-28 <-> 2023-01-10  files: True, True  count: 1
2022-11-28 <-> 2023-03-24  files: True, True  count: 1
2022-11-28 <-> 2023-04-10  files: True, True  count: 1
2022-11-28 <-> 2024-11-07  files: True, True  count: 1
2022-11-29 <-> 2023-02-27  files: True, True  count: 1
2022-11-29 <-> 2023-04-10  files: True, True  count: 1
2022-11-30 <-> 2022-12-09  files: True, True  count: 1
2022-11-30 <-> 2022-12-28  files: True, True  count: 1
2022-11-30 <-> 2023-01-18  files: True, True  count: 1
2022-11-30 <-> 2023-02-23  files: True, True  count: 1
2022-12-01 <-> 2022-12-02  files: True, True  count: 1
2022-12-01 <-> 2023-05-30  files: True, True  count: 1
2022-12-01 <-> 2023-08-09  files: True, True  count: 1
2022-12-01 <-> 2024-11-08  files: True, True  count: 1
2022-12-02 <-> 2022-12-13  files: True, True  count: 1
2022-12-05 <-> 2023-05-23  files: True, True  count: 1
2022-12-07 <-> 2022-12-09  files: True, True  count: 1
2022-12-07 <-> 2023-01-16  files: True, True  count: 1
2022-12-07 <-> 2023-05-17  files: True, True  count: 1
2022-12-07 <-> 2023-10-10  files: True, True  count: 1
2022-12-08 <-> 2022-12-20  files: True, True  count: 1
2022-12-08 <-> 2023-07-05  files: True, True  count: 1
2022-12-09 <-> 2023-03-20  files: True, True  count: 1
2022-12-09 <-> 2023-05-09  files: True, True  count: 1
2022-12-09 <-> 2025-11-25  files: True, True  count: 1
2022-12-12 <-> 2022-12-13  files: True, True  count: 1
2022-12-12 <-> 2022-12-29  files: True, True  count: 1
2022-12-12 <-> 2023-01-06  files: True, True  count: 1
2022-12-12 <-> 2023-10-06  files: True, True  count: 1
2022-12-12 <-> 2023-12-27  files: True, True  count: 1
2022-12-13 <-> 2022-12-27  files: True, True  count: 1
2022-12-13 <-> 2023-01-03  files: True, True  count: 1
2022-12-14 <-> 2023-03-23  files: True, True  count: 1
2022-12-14 <-> 2023-08-30  files: True, True  count: 1
2022-12-15 <-> 2022-12-20  files: True, True  count: 1
2022-12-16 <-> 2023-01-19  files: True, True  count: 1
2022-12-19 <-> 2023-02-15  files: True, True  count: 1
2022-12-20 <-> 2023-01-20  files: True, True  count: 1
2022-12-21 <-> 2023-06-15  files: True, True  count: 1
2022-12-23 <-> 2022-12-30  files: True, True  count: 1
2022-12-23 <-> 2023-04-24  files: True, True  count: 1
2022-12-26 <-> 2022-12-29  files: True, True  count: 1
2022-12-26 <-> 2023-02-16  files: True, True  count: 1
2022-12-26 <-> 2023-02-28  files: True, True  count: 1
2022-12-27 <-> 2022-12-28  files: True, True  count: 1
2022-12-27 <-> 2023-04-24  files: True, True  count: 1
2022-12-29 <-> 2023-04-17  files: True, True  count: 1
2022-12-29 <-> 2024-03-05  files: True, True  count: 1
2022-12-30 <-> 2023-01-03  files: True, True  count: 1
2022-12-30 <-> 2023-01-16  files: True, True  count: 1
2022-12-30 <-> 2024-04-26  files: True, True  count: 1
2023-01-03 <-> 2023-01-05  files: True, True  count: 1
2023-01-03 <-> 2023-01-17  files: True, True  count: 1
2023-01-03 <-> 2023-01-23  files: True, True  count: 1
2023-01-03 <-> 2026-04-01  files: True, True  count: 1
2023-01-04 <-> 2023-12-22  files: True, True  count: 1
2023-01-05 <-> 2023-01-19  files: True, True  count: 1
2023-01-05 <-> 2023-04-13  files: True, True  count: 1
2023-01-05 <-> 2023-12-14  files: True, True  count: 1
2023-01-05 <-> 2024-06-12  files: True, True  count: 1
2023-01-05 <-> 2024-11-06  files: True, True  count: 1
2023-01-06 <-> 2023-01-24  files: True, True  count: 1
2023-01-06 <-> 2023-08-22  files: True, True  count: 1
2023-01-06 <-> 2024-07-05  files: True, True  count: 1
2023-01-08 <-> 2025-03-01  files: False, False  count: 1
2023-01-09 <-> 2023-01-23  files: True, True  count: 1
2023-01-09 <-> 2023-02-16  files: True, True  count: 1
2023-01-09 <-> 2023-06-06  files: True, True  count: 1
2023-01-09 <-> 2023-06-08  files: True, True  count: 1
2023-01-09 <-> 2026-04-08  files: True, True  count: 1
2023-01-10 <-> 2023-01-19  files: True, True  count: 1
2023-01-10 <-> 2024-04-19  files: True, True  count: 1
2023-01-10 <-> 2025-01-20  files: True, True  count: 1
2023-01-11 <-> 2023-01-13  files: True, True  count: 1
2023-01-11 <-> 2023-01-16  files: True, True  count: 1
2023-01-11 <-> 2023-03-17  files: True, True  count: 1
2023-01-11 <-> 2024-01-24  files: True, True  count: 1
2023-01-11 <-> 2024-05-14  files: True, True  count: 1
2023-01-13 <-> 2023-03-03  files: True, True  count: 1
2023-01-13 <-> 2023-05-31  files: True, True  count: 1
2023-01-16 <-> 2023-02-28  files: True, True  count: 1
2023-01-16 <-> 2023-03-01  files: True, True  count: 1
2023-01-16 <-> 2024-04-30  files: True, True  count: 1
2023-01-16 <-> 2024-12-10  files: True, True  count: 1
2023-01-17 <-> 2023-01-31  files: True, True  count: 1
2023-01-17 <-> 2024-05-06  files: True, True  count: 1
2023-01-18 <-> 2023-04-04  files: True, True  count: 1
2023-01-18 <-> 2023-05-05  files: True, True  count: 1
2023-01-18 <-> 2023-05-25  files: True, True  count: 1
2023-01-18 <-> 2023-07-28  files: True, True  count: 1
2023-01-18 <-> 2023-10-05  files: True, True  count: 1
2023-01-18 <-> 2024-10-17  files: True, True  count: 1
2023-01-19 <-> 2023-01-20  files: True, True  count: 1
2023-01-19 <-> 2024-04-29  files: True, True  count: 1
2023-01-20 <-> 2023-03-31  files: True, True  count: 1
2023-01-23 <-> 2023-04-18  files: True, True  count: 1
2023-01-23 <-> 2025-05-23  files: True, True  count: 1
2023-01-24 <-> 2023-09-15  files: True, True  count: 1
2023-01-24 <-> 2024-09-17  files: True, True  count: 1
2023-01-25 <-> 2023-02-15  files: True, True  count: 1
2023-01-25 <-> 2024-10-08  files: True, True  count: 1
2023-01-27 <-> 2023-02-01  files: True, True  count: 1
2023-01-27 <-> 2023-08-09  files: True, True  count: 1
2023-01-30 <-> 2023-01-31  files: True, True  count: 1
2023-01-31 <-> 2023-02-01  files: True, True  count: 1
2023-01-31 <-> 2023-05-03  files: True, True  count: 1
2023-01-31 <-> 2023-05-10  files: True, True  count: 1
